source,target,weight
altitud,acidez,13
altitud,barrica,13
crianza,huevo,13
negro,nueva,13
elaborar,herbáceo,13
inicio,color,13
pelo,nariz,13
tomar,casa,13
albillo,nota,13
crianza,ideal,13
mieloso,elaborado,13
elegante,especia,13
opinión,mantener,13
opinión,fresco,13
coupage,tinto,13
fruta,oxidativo,13
fruta,amielado,13
gewürztraminer,fresco,13
inicio,primer,13
inicio,pálido,13
tropical,melón,13
costar,boca,13
madera,anisado,13
blanca,paciencia,13
reflejo,repetir,13
persistente,mejor,13
gewürztraminer,nota,13
crianza,heno,13
verde,fermentación,13
probar,vieja,13
apunte,cítrico,13
mieloso,largo,13
mieloso,untuoso,13
paladar,heno,13
crianza,envolvente,13
gusto,diferente,13
aterciopelada,tomar,13
plástico,aglomerado,13
largo,amigo,13
reflejo,mantener,13
añada,esperar,13
entrada,especia,13
coupage,muscat,13
entrada,garnacha,13
potente,complejo,13
crianza,burbuja,13
verdoso,casa,13
blanca,menor,13
crianza,densidad,13
faltar,chardonnay,13
verde,hondarrabi,13
noble,color,13
pálido,treixadura,13
pálido,parcela,13
reflejo,mezcla,13
calidad,hierba,13
fina,mandarina,13
cata,valiente,13
dorado,real,13
dorado,toledo,13
frescor,equilibrado,13
frescor,albaricoque,13
verde,sencillo,13
crianza,segre,13
caída,joven,13
crianza,montsant,13
plástico,verde,13
reflejo,corcho,13
tanino,gusto,13
blanca,cambiar,13
cemento,amarillo,13
reflejo,tono,13
verde,corto,13
verde,acerado,13
probar,ocasión,13
añada,agradable,13
blanca,época,13
faltar,creer,13
verdoso,hermano,13
verdoso,mayor,13
probar,frío,13
cuerpo,sedoso,13
noble,amarillo,13
largo,campo,13
crianza,don,13
frescor,mismo,13
cuerpo,creer,13
reflejo,creer,13
verde,finca,13
verde,ría,13
verdoso,salnés,13
frescor,poder,13
posterior,alta,13
elegante,nueva,13
verde,dulzor,13
mismo,mejorar,13
posterior,chardonnay,13
calcáreo,amarillo,13
hecho,creer,13
añada,interesante,13
reflejo,estructurado,13
reflejo,envolvente,13
crianza,funcionar,13
diferencia,barrica,13
posterior,fermentar,13
autóctona,variedad,13
verde,sutil,13
verde,complejidad,13
autóctona,amarillo,13
punta,acidez,13
baja,pasar,13
mismo,madera,13
punto,claro,13
equilibrado,junto,13
esperar,viura,13
crianza,hidrocarburo,13
comida,nariz,13
diferencia,cítrico,13
diferencia,amarillo,13
amplio,frío,13
expresivo,hierba,13
alcohol,maridaje,13
amarillo,albariza,13
autóctona,cítrico,13
verde,miel,13
precarga,bravo,13
cuerpo,afrutado,13
crianza,claro,13
largo,claro,13
calcáreo,soler,13
largo,predominar,13
comida,probar,13
blanca,glicerina,13
potencia,seco,13
potencia,aroma,13
probar,equilibrado,13
amplio,viña,13
alcohol,pera,13
crianza,hondarrabi,13
verde,mineralidad,13
mismo,zona,13
crianza,único,13
calcáreo,boca,13
esperar,garnacha,13
esperar,madura,13
corona,destello,13
corona,fruta,13
crianza,estilo,13
crianza,inicial,13
pálido,soler,13
mismo,final,13
probar,goloso,13
probar,varietal,13
probar,llevar,13
comida,recomendable,13
amarillo,vida,13
volúmen,loureiro,13
corto,chardonnay,13
cuerpo,inoxidable,13
comida,herbáceo,13
crianza,saber,13
enólogo,nariz,13
enólogo,viñedo,13
amplio,probar,13
alcohol,límpido,13
posterior,salud,13
segre,macabeo,13
amarillo,sienta,13
comida,verdoso,13
añada,disfrutar,13
añada,duda,13
fina,corona,13
añada,melocotón,13
mineral,límpido,13
alcohol,madura,13
alcohol,barrica,13
distinto,amarillo,13
distinto,crianza,13
funcionar,herbáceo,13
fina,infusión,13
pleno,boca,13
pleno,fruta,13
largo,lácteo,13
corto,normal,13
negro,alta,13
doña,fresco,13
volúmen,equilibrio,13
corto,pera,13
enólogo,finca,13
llegar,momento,13
costa,coupage,13
viña,diferente,13
untuoso,límpido,13
vez,seguro,13
leve,mineralidad,13
manzana,normal,13
bodega,elaborador,13
acompañar,final,13
tipicidad,acidez,13
altura,aroma,13
altura,chardonnay,12
estrella,hierba,12
estrella,suave,12
costa,nueva,12
barrica,heno,12
limitado,acidez,12
limitado,barrica,12
bosque,boca,12
vieja,recordar,12
matiz,sensación,12
cata,retrogusto,12
delicado,herbáceo,12
dulzón,beber,12
acompañar,botella,12
barrica,real,12
flor,altura,12
herbáceo,parcela,12
herbáceo,restaurante,12
decir,uva,12
untuoso,vista,12
untuoso,envolvente,12
roble,precio,12
fresco,condado,12
volúmen,sauvignon,12
largo,laurel,12
largo,aportar,12
buscar,nota,12
corto,malo,12
volúmen,producción,12
volúmen,membrillo,12
baja,viña,12
negro,cítrico,12
uva,guardar,12
loureiro,hierba,12
blanca,alejandría,12
crianza,mosto,12
crianza,lima,12
mismo,repetir,12
mismo,variedad,12
blanca,proporción,12
posterior,tanino,12
amarillo,px,12
comida,tostado,12
blanca,tinaja,12
probar,personal,12
potente,equilibrado,12
frescor,ribete,12
corto,agradable,12
volúmen,faltar,12
corto,melocotón,12
fresco,pedir,12
torrontés,botella,12
evolucionar,barrica,12
oro,gustar,12
blanca,bordelesa,12
lima,punto,12
amplio,pomelo,12
amplio,dulce,12
amplio,xarel,12
baja,postgusto,12
largo,luminoso,12
crianza,manual,12
crianza,dudar,12
probar,sabroso,12
probar,refrescante,12
alcohol,intensidad,12
crianza,salinidad,12
segre,coupage,12
segre,acidez,12
plano,lágrima,12
plano,chardonnay,12
contacto,cítrico,12
corona,final,12
pago,botella,12
diferencia,boca,12
pálido,base,12
corto,correcto,12
añada,pera,12
punta,nota,12
probar,pera,12
comida,suave,12
corto,ligero,12
volúmen,momento,12
fermentado,alta,12
crianza,singular,12
cuerpo,repetir,12
equilibrado,elaborado,12
cuerpo,amable,12
lima,correcto,12
corona,nota,12
pálido,verano,12
reflejo,predominar,12
cuerpo,dulzor,12
mineral,cortada,12
particular,amarillo,12
potencia,nariz,12
potencia,nota,12
crianza,mar,12
crianza,mayoría,12
crianza,resultado,12
calcáreo,arcilloso,12
plano,dulce,12
roble,postgusto,12
amigo,intenso,12
comida,excelente,12
cuerpo,mandarina,12
blanca,gente,12
cuerpo,recorrido,12
amielado,acidez,12
dorado,aireación,12
cata,remitir,12
volúmen,bastante,12
volúmen,hormigón,12
autóctona,fresco,12
crianza,demasiado,12
crianza,zuri,12
cuerpo,rf,12
plano,herbáceo,12
calcáreo,bodega,12
largo,espectacular,12
pálido,ideal,12
albaricoque,mejor,12
don,figuera,12
posterior,pálido,12
expresivo,complejo,12
expresivo,amargo,12
autóctona,acidez,12
raspón,amarillo,12
gusto,tomar,12
diferencia,crianza,12
esperado,cítrico,12
ocasión,boca,12
esperar,cosa,12
crianza,lado,12
cuerpo,fantástico,12
crianza,magnífico,12
largo,ocasión,12
pálido,guardar,12
probar,fermentado,12
frescor,varietal,12
frescor,ver,12
frescor,balsámico,12
posterior,piel,12
faltar,punto,12
faltar,casa,12
largo,salinidad,12
cuerpo,ganar,12
mejorar,viura,12
mejorar,mejor,12
crianza,visita,12
calidad,untuoso,12
costar,color,12
añada,bastante,12
reflejo,característica,12
elegante,sauvignon,12
cata,baja,12
fermentado,ahumado,12
amplio,viura,12
verdoso,opción,12
textura,boca,12
probar,abrir,12
plástico,suave,12
cuerpo,miel,12
caída,piña,12
entrar,aroma,12
calidad,manzana,12
reflejo,notable,12
reflejo,mantequilla,12
cava,acidez,12
cava,amarillo,12
acerado,lágrima,12
crianza,atractivo,12
gewürztraminer,coupage,12
gewürztraminer,acidez,12
crianza,lenta,12
verdoso,mal,12
verdoso,parcela,12
elegante,levadura,12
verdoso,valle,12
don,amarillo,12
reflejo,ría,12
fresco,aceptable,12
dorado,fantástico,12
potencia,fresco,12
ladera,nariz,12
expresivo,persistencia,12
expresivo,limpio,12
joven,gruesa,12
faltar,final,12
faltar,macabeo,12
acerado,limpio,12
aterciopelada,pomelo,12
elaborar,rcp,12
hecho,mejor,12
costar,aroma,12
hecho,fresco,12
noble,nota,12
calidad,poder,12
amarillo,orejón,12
calidad,ver,12
reflejo,mayor,12
crianza,deber,12
posterior,amargo,12
posterior,final,12
verde,opción,12
joven,complejidad,12
frescor,leve,12
faltar,ligero,12
añada,llegar,12
verde,macabeo,12
pulpo,blanca,12
paladar,malo,12
elegante,joven,12
blanca,aireación,12
anaranjado,fresco,12
persistente,gustar,12
gewürztraminer,aroma,12
creer,demasiado,12
cítrico,metro,12
coupage,viognier,12
verdoso,perfecto,12
joven,económico,12
amarillo,ojo,12
transparente,nota,12
elaborar,intenso,12
singular,nota,12
singular,viñedo,12
aterciopelada,ría,12
aterciopelada,variedad,12
producto,acidez,12
producto,fresco,12
amigo,casa,12
acerado,herbáceo,12
paladar,correcto,12
baja,dulzor,12
fina,pan,12
sorprender,aroma,12
coupage,punto,12
mieloso,inoxidable,12
fruta,protagonista,12
cata,cariñena,12
pelo,fresco,12
mineral,ecológico,12
costar,botella,12
suficiente,boca,12
matiz,madera,12
matiz,manzana,12
roble,acero,12
albillo,mayor,12
trabajo,final,12
madera,viña,12
madera,estupendo,12
coupage,guardar,12
coupage,grata,12
coupage,doña,12
coupage,levadura,12
sorprender,nariz,12
frescor,coupage,12
negro,garnacha,12
interesante,hinojo,12
elaborar,pálido,12
albaricoque,fermentación,12
hacer,suave,12
seguro,francés,12
medio,nariz,12
bastante,opción,12
baja,restaurante,12
rojo,dulce,12
acerado,ligero,12
medio,amarillo,12
paladar,naranja,12
elegante,perfecto,12
potente,frutal,12
cata,mar,12
reflejo,cargar,12
ligero,amable,12
gusto,demasiado,12
roble,creer,12
original,acidez,12
elegante,casa,12
fina,alcohol,12
almendra,lágrima,12
último,aroma,12
aparecer,suave,12
fruta,bilbao,12
coupage,gruesa,12
joven,acero,12
trabajo,correcto,12
persistente,mantequilla,12
semi,acidez,12
semi,amarillo,12
silvestre,elaborado,12
persistente,plátano,12
fruta,textura,12
hacer,final,12
hacer,largo,12
soler,diferente,12
gusto,figuera,12
persistente,afrutado,12
peso,acidez,12
sensación,refrescante,12
sensación,dulzor,12
pago,seco,12
pelo,acidez,12
aparecer,lágrima,12
cerrado,nota,12
probar,paladar,12
hidrocarburo,nariz,12
paella,acidez,12
inicio,pomelo,12
tanino,frambuesa,12
tanino,recordar,12
hacer,nota,12
llevar,chardonnay,12
dorado,notable,12
vivir,amarillo,12
cerrado,final,12
fina,semana,12
mejorar,inoxidable,12
envolvente,piña,12
intensidad,zona,12
intensidad,anterior,12
intensidad,macabeo,12
seguro,untuoso,12
verdoso,destaca,12
silvestre,botella,12
amarillo,sorprendente,12
jazmín,reflejo,12
cava,burbuja,12
cava,color,12
sensación,especia,12
mal,ver,12
verdoso,asada,12
green,amarillo,12
envolvente,madura,12
intensidad,pequeña,12
cítrico,manual,12
seguro,reflejo,12
dorado,hermano,12
dorado,oxidativo,12
llevar,cítrico,12
interesante,tono,12
jazmín,fondo,12
verdejo,duda,12
vainilla,garnacha,12
roble,tierra,12
vainilla,nueva,12
cata,inicio,12
sensación,viura,12
añada,notar,12
mal,manzana,12
fondo,ácido,12
viognier,viñedo,12
llevar,creer,12
mineral,mango,12
inicio,floral,12
pajizo,cargar,12
albaricoque,ácido,12
postgusto,paso,12
postgusto,recordar,12
vainilla,tono,12
vainilla,aromático,12
sensación,coupage,12
vainilla,mineralidad,12
fondo,fermentado,12
entrada,ahumado,12
característica,frutal,12
green,placer,12
albariño,bordelesa,12
fondo,mismo,12
mal,zona,12
brillante,mentolado,12
brillante,cápsula,12
joven,ácido,12
especial,probar,12
rf,correcto,12
elaborar,seco,12
balsámico,creer,12
balsámico,viura,12
pendiente,nota,12
fina,monte,12
rojo,granate,12
anterior,anisado,12
fondo,mantener,12
albariño,vida,12
fondo,fermentación,12
interesante,salino,12
inicio,garnacha,12
vainilla,beber,12
parecer,chardonnay,12
parecer,repetir,12
parecer,amargo,12
madura,maridaje,12
madura,pasado,12
alta,finca,12
vainilla,marcada,12
añada,parcela,12
rápida,normal,12
albariño,parafinado,12
grasa,amarillo,12
grasa,boca,12
miño,amarillo,12
fina,rápida,12
gratallops,figuera,12
expectativa,amarillo,12
pomelo,complejo,12
mora,nariz,12
albariño,arroz,12
gratallops,botella,12
albariño,carbónica,12
gratallops,bodega,12
fruta,envejecido,12
fruta,retro,12
cata,gallego,12
cata,valoración,12
albariño,tradicional,12
verdoso,alimonado,12
intensidad,grata,12
fondo,mejor,12
brillante,destacar,12
brillante,levemente,12
vainilla,sedoso,12
excelente,aterciopelada,12
excelente,marcada,12
excelente,equilibrado,12
tanino,especia,12
tanino,madera,12
reflejo,finca,12
pálido,saber,12
madura,claro,12
verdoso,ecológico,12
verdoso,poca,12
especial,uva,12
pimienta,fresco,12
paso,inoxidable,12
albariño,dulzor,12
blanca,subzona,12
viva,frutal,12
grano,moscatel,12
pálido,deber,12
albariño,mandarina,12
albariño,predominar,12
fina,afrutado,12
restaurante,viñedo,12
dorado,rico,12
intensidad,mayor,12
intensidad,diferente,12
cítrico,litro,12
rápida,piña,12
destello,complejidad,12
soler,mejor,12
madura,cumple,12
vainilla,salino,12
madura,salinidad,12
experiencia,acidez,12
verdoso,hacer,12
pomelo,goloso,12
pomelo,varietal,12
restaurante,salud,12
dorado,opinión,12
roble,parecer,12
ligero,paja,12
añada,elaboración,12
añada,acero,12
sauvignon,melocotón,12
parecer,recordar,12
matiz,complejo,12
roble,litro,12
reflejo,fermentar,12
par,mejor,12
añada,densa,12
añada,baja,12
lujo,botella,12
pendiente,botella,12
francés,altura,12
rojo,coupage,12
especial,bodega,12
albariño,entrar,12
brillante,apreciar,12
brillante,azahar,12
directo,final,12
flor,carbónica,12
piel,ánfora,12
compotada,largo,12
jazmín,ligero,12
terra,floral,12
brillante,presentar,12
piel,variedad,12
sauvignon,baja,12
brillante,amable,12
interesante,rcp,12
reflejo,evolución,12
reflejo,pequeña,12
amarillo,elevada,12
terra,final,12
pálido,dulzón,12
pálido,diferente,12
malvasía,limpio,12
restaurante,maridar,12
intensidad,abundante,12
albariño,altura,12
piel,poder,12
añada,hecho,12
nota,reposar,12
madura,óptimo,12
terra,pálido,12
terra,seco,12
brillante,bar,12
verdoso,pastelería,12
godello,maridaje,12
verdoso,temperatura,12
monterrei,amarillo,12
balsámico,dulce,12
blanca,meloso,12
godello,parcela,12
albariño,fudre,12
dorado,cálido,12
verdoso,semana,12
godello,opción,12
mínima,cítrico,12
suerte,nota,12
oro,piel,12
francés,ganar,12
grande,nariz,12
uva,potente,12
francés,complejidad,12
recomendar,botella,12
guardar,cosecha,12
joven,restaurante,12
joven,vieja,12
mínima,boca,12
godello,marcada,12
intensidad,dulzor,12
brillante,contacto,12
excelente,paso,12
madura,exótica,12
sensación,ácido,12
sensación,carbónica,12
aroma,bosque,12
terra,aroma,12
terra,nariz,12
pálido,finca,12
fermentación,gustar,12
pálido,mantener,12
boca,orejón,12
pasar,viñedo,12
francés,ecológico,12
francés,óptimo,12
glicérico,varietal,12
interesante,piña,12
xarel,hierba,12
verdejo,habitual,12
copa,sauvignon,12
copa,opción,12
bar,salud,12
línea,bodega,12
balsámico,correcto,12
grande,aroma,12
fruta,respecto,12
intensidad,elegancia,12
dorado,albillo,12
glicérico,potente,12
glicérico,rico,12
glicérico,equilibrado,12
interesante,tinto,12
mineral,lácteo,12
piel,viñedo,12
copa,glicérico,12
pajizo,gallego,12
madura,evolucionado,12
copa,nueva,12
uva,mosto,12
pajizo,apreciar,12
intensidad,tomar,12
intensidad,mentolado,12
godello,aromático,12
dorado,grata,12
forma,nota,12
guardar,repetir,12
pescado,amarillo,12
verdejo,trabajo,12
mejorar,intenso,12
oro,alta,12
redondo,fondo,12
copa,parecer,12
copa,elegante,12
hermano,inoxidable,12
beber,inoxidable,12
guardar,diferente,12
guardar,rf,12
guardar,fermentado,12
arcilla,bodega,12
roble,vegetal,12
lugar,amarillo,12
forma,barrica,12
hermano,gustar,12
anisado,cariñena,12
etiqueta,garnacha,12
burbuja,abundante,12
fermentar,boca,12
uva,valle,12
punzante,toque,12
punzante,amargo,12
glicérico,fermentado,12
subzona,fruta,12
subzona,amarillo,12
intensidad,levemente,12
intensidad,laurel,12
blanca,tea,12
brillante,atractivo,12
brillante,perfecto,12
piel,suave,12
añada,sb,12
hermano,aroma,12
copa,complejo,12
copa,piña,12
redondo,piña,12
sensación,fermentado,12
pajizo,rosa,12
copa,recordar,12
copa,contar,12
copa,pomelo,12
tropical,rojo,12
mejor,evolucionado,12
fresa,final,12
creer,zona,12
ideal,botella,12
punto,exceso,12
burbuja,macabeo,12
copa,tono,12
copa,deber,12
copa,madera,12
personalidad,largo,12
sensación,anterior,12
pálido,palomino,12
oro,verdejo,12
añada,varietal,12
añada,paladar,12
punzante,brillante,12
encantar,glicérico,12
fruta,comer,12
fruta,paella,12
godello,sabroso,12
dorado,familiar,12
godello,propia,12
excelente,fácil,12
fermentación,recordar,12
pálido,familiar,12
fruta,público,12
encantar,poder,12
godello,balsámico,12
godello,estupendo,12
mezcla,hierba,12
mezcla,cítrico,12
oro,naranja,12
oro,nueva,12
brillante,único,12
piel,dulce,12
piel,volúmen,12
mineral,plátano,12
copa,volúmen,12
excelente,restaurante,12
lágrima,aportar,12
lágrima,grado,12
dorado,malo,12
arenoso,amarillo,12
hinojo,junto,12
tenue,fresco,12
etiqueta,viñedo,12
etiqueta,baja,12
levadura,viña,12
dorado,junto,12
ciruela,hierba,12
sauvignon,claro,12
fermentación,melocotón,12
excelente,gusto,12
excelente,copa,12
sensación,pequeña,12
copa,lonja,12
verdejo,acompañar,12
verdejo,cosecha,12
uva,fermentar,12
uva,característica,12
fruta,orejón,12
etiqueta,producción,12
etiqueta,intenso,12
bodega,nivel,12
etiqueta,probar,12
maceración,producción,12
entrar,suave,12
entrar,punto,12
nivel,acidez,12
lágrima,fresa,12
madera,soler,12
levadura,alta,12
guardar,viña,12
similar,barrica,12
francés,destello,12
etiqueta,agradable,12
etiqueta,punto,12
levadura,pastelería,12
bodega,favorito,12
levadura,mismo,12
francés,varietal,12
lágrima,escasa,12
lágrima,equilibrio,12
añada,pena,12
maceración,hierba,12
sensación,paladar,12
cata,decir,12
maceración,hora,12
destello,malo,12
maceración,viña,12
brillante,dulzón,12
portal,coupage,12
verdejo,dar,12
vertical,amarillo,12
aluminio,suave,12
marcada,tomar,12
interesante,complejo,12
etiqueta,inoxidable,12
uva,mezcla,12
fruta,aportación,12
levadura,complejo,12
hinojo,paladar,12
monovarietal,natural,12
brillante,fermentar,12
sauvignon,inoxidable,12
maceración,macabeo,12
reconocer,fresco,12
reconocer,pálido,12
variedad,xarel,12
ciruela,frutal,12
vertical,boca,12
marcada,punto,12
hinojo,frescor,12
mano,nueva,12
evolución,anisado,12
glicerina,boca,12
blanca,grasa,12
dorado,turbio,12
verdejo,semana,12
ciruela,melocotón,12
ciruela,reflejo,12
cálido,aroma,12
mejorar,casa,12
nota,criado,12
cálido,cítrico,12
antigua,color,12
antigua,viñedo,12
hinojo,beber,12
pajizo,delicado,12
verdoso,diferente,12
melocotón,equilibrio,12
melocotón,gusto,12
paja,final,12
hinojo,caso,12
curioso,barrica,12
curioso,herbáceo,12
reconocer,cítrico,12
alta,tomar,12
aroma,suficiente,12
mineral,terra,12
variedad,tomar,12
fruta,alma,12
etiqueta,creer,12
uva,amigo,12
mano,seco,12
hinojo,macabeo,12
glicérico,xarel,12
guardar,gusto,12
hinojo,soler,12
muscat,cítrico,12
ciruela,untuoso,12
mineral,finca,12
calor,color,12
calor,cítrico,12
lenta,rf,12
seco,límpido,12
fácil,frío,12
fruta,detalle,12
fruta,bosque,12
etiqueta,correcto,12
dorado,cava,12
interesante,limpio,12
interesante,hierba,12
ecológico,mejor,12
lágrima,potente,12
excelente,alta,12
portal,amarillo,12
ligero,salinidad,12
excelente,integrada,12
visita,nueva,12
visita,toque,12
floral,negro,12
malvasía,dulce,12
picota,posterior,12
boca,personal,12
bodega,verano,12
blanca,brillo,12
reconocer,barrica,12
plátano,madera,12
brillante,reposar,12
curioso,untuoso,12
excelente,menos,12
monovarietal,excelente,12
visita,intenso,12
varietal,complejo,12
tono,paso,12
ciruela,intenso,12
melocotón,naranja,12
riesling,cata,12
seco,abrir,12
malvasía,chardonnay,12
picota,violáceo,12
picota,nota,12
picota,brillante,12
melocotón,cápsula,12
agradable,inoxidable,12
tiempo,hecho,12
visita,amigo,12
hueso,postgusto,12
recordar,claro,12
rcp,sotobosque,12
verdoso,palomino,12
seco,maridaje,12
seco,anís,12
tropical,dar,12
sabor,sauvignon,12
agradable,poder,12
dorado,cremosidad,12
cítrico,pimienta,12
rcp,caíño,12
rcp,zona,12
real,fresco,12
menta,fresco,12
manual,vendimia,12
pajizo,salnés,12
cata,recordar,12
tono,mejorar,12
molestar,boca,12
acabar,boca,12
brillante,maridar,12
tono,equilibrado,12
sensación,tomar,12
conocido,botella,12
leer,botella,12
marca,acidez,12
pueblo,amarillo,12
fácil,dulzón,12
almendra,amargo,12
pajizo,ágil,12
hueso,ácido,12
hueso,refrescante,12
sencillo,punto,12
gris,garnacha,12
marcada,hondarrabi,12
sutil,paso,12
sutil,primer,12
cortada,hinojo,12
toque,magnífico,12
postgusto,dulce,12
amplitud,acidez,12
marca,cítrico,12
tropical,amable,12
rcp,reconocer,12
tiempo,faltar,12
tiempo,complejidad,12
encontrar,hierba,12
nivel,cítrico,12
poder,equilibrio,12
poder,coupage,12
poder,compartir,12
amplitud,boca,12
alimonado,boca,12
alimonado,cítrico,12
toque,longitud,12
trago,fresco,12
magnum,formato,12
fácil,pasar,12
bodega,piedra,12
agradable,palomino,12
tiempo,soler,12
hueso,densidad,12
apreciar,hierba,12
plátano,balsámico,12
presencia,madura,12
cortada,flor,12
poder,soler,12
avanzar,valle,12
sencillo,hierba,12
sencillo,refrescante,12
fácil,sabroso,12
fácil,tono,12
hueso,soler,12
roble,viognier,12
roble,anterior,12
agradable,gustar,12
acidez,prensal,12
hueso,parecer,12
dorado,vertical,12
poder,empezar,12
verdejo,miel,12
comprar,cítrico,12
comprar,garnacha,12
comprar,guardar,12
valer,estupendo,12
valer,bodega,12
membrillo,elaborado,12
comprar,color,12
fácil,típico,12
espumoso,chardonnay,12
maridar,correcto,12
bodega,menú,12
hueso,mejorar,12
límpido,frutal,12
mineral,gama,12
acidez,vendimia,12
verdoso,levemente,12
salino,pedernal,12
salino,salnés,12
seco,contar,12
fácil,postgusto,12
fallar,acidez,12
mango,chardonnay,12
mango,barrica,12
hueso,finca,12
ganar,intenso,12
ganar,casa,12
rcp,espumoso,12
ligeramente,bastante,12
atractivo,botella,12
interesante,beber,12
agradable,sencillo,12
riesling,elaborado,12
gruesa,domingo,12
cítrico,medida,12
cítrico,pastelería,12
fallar,botella,12
leve,volúmen,12
seco,poner,12
escasa,acidez,12
predominio,brillante,12
anterior,amargo,12
anterior,viñedo,12
rojo,picapoll,12
malvasía,baja,12
malvasía,hierba,12
acidez,aceptable,12
rico,punto,12
rico,frutal,12
poder,evolucionado,12
interesante,persistencia,12
simple,amarillo,12
brillante,proyecto,12
brillante,presente,12
brillante,cemento,12
retronasal,fresco,12
tipo,fácil,12
toque,viva,12
cumple,beber,12
rcp,negro,12
somontano,nariz,12
creer,mundo,12
blanca,respecto,12
bodega,pasado,12
dorado,sb,12
dorado,listar,12
tomás,amarillo,12
invulnerabilidad,grau,12
rcp,sb,12
bodega,maceración,12
evolución,mejor,12
predominio,manzana,12
rcp,aparecer,12
reposar,final,12
fruta,expectativa,12
fruta,ladera,12
bodega,comentado,12
blanca,futuro,12
acidez,bilbao,12
abundante,mantequilla,12
tipo,nota,12
sutil,poder,12
dulce,salud,12
monovarietal,dulce,12
carbónica,limpio,12
monovarietal,creer,12
producción,guardar,12
sutil,piña,12
muestra,año,12
muestra,albariño,12
floral,potente,12
toque,controlada,12
garnacha,ocasión,12
leve,fermentación,12
bodega,criado,12
velo,fresco,12
agradable,pastelería,12
agradable,ría,12
malvasía,probar,12
malvasía,tono,12
blanca,pleno,12
verdoso,dar,12
somontano,gewürztraminer,12
tapa,color,12
tapa,fresco,12
cereza,violáceo,12
cereza,alta,12
tierra,tomar,12
agradable,estrella,12
agradable,infusión,12
agradable,semana,12
floral,fermentado,12
mineral,propia,12
mineral,amigo,12
brillante,altitud,12
sutil,dulce,12
tostado,pasar,12
tostado,anterior,12
tostado,expresivo,12
verdejo,estrella,12
empezar,fresco,12
verdoso,retronasal,12
sabor,pomelo,12
gruesa,intenso,12
gruesa,dulce,12
seco,saber,12
cereza,salud,12
rcp,perfecto,12
bodega,pie,12
dorado,elaboración,12
conocer,nota,12
cereza,posterior,12
percibir,fruta,12
fruta,aire,12
garnacha,ligeramente,12
toque,resultado,12
situado,elaborado,12
toque,forma,12
toque,saber,12
floral,maridar,12
ágil,acidez,12
membrillo,intenso,12
valoración,lonja,12
fruta,pinot,12
tostado,acero,12
sabroso,paso,12
pazo,color,12
monovarietal,mejorar,12
necesitar,fresco,12
aroma,mar,12
aroma,presente,12
sabroso,potente,12
sutil,complejo,12
fruta,raspón,12
creer,saber,12
predominio,bodega,12
predominio,intenso,12
sobreponer,grau,12
verdoso,cambados,12
tostado,casa,12
tostado,faltar,12
dulce,pastelería,12
interesante,estupendo,12
dulce,típico,12
tostado,creer,12
sabroso,sauvignon,12
tostado,ecológico,12
justa,medida,12
toque,rosado,12
seco,hormigón,12
salino,hondarrabi,12
rcp,viva,12
garnacha,sauvignon,12
roble,copa,12
blanca,modo,12
garnacha,creer,12
resignación,grau,12
salino,maceración,12
cereza,intensidad,12
seco,hidrocarburo,12
rcp,frambuesa,12
viura,viña,12
persistencia,elaborado,12
dorado,zuri,12
rcp,turbio,12
tropical,toledo,12
tropical,predominar,12
ligero,demasiado,12
vinazo,nariz,12
salud,intenso,12
floral,mango,12
aspecto,cítrico,12
nariz,tonalidad,12
tostado,pastelería,12
tea,miño,12
separado,inoxidable,12
cumple,hierba,12
afrutado,recordar,12
suave,complejo,12
suave,guardar,12
persistencia,sb,12
seco,cariñena,12
toledo,elaborado,12
toledo,pajizo,12
toledo,densa,12
garnacha,enólogo,12
garnacha,cosecha,12
tipo,suave,12
mineral,cepa,12
ver,recordar,12
alcohólica,nariz,12
bodega,dulzón,12
bodega,centenaria,12
toledo,hierba,12
conocer,botella,12
fruta,rato,12
dorado,lado,12
malvasía,fácil,12
persistencia,poder,12
roble,fudre,12
justa,final,12
justa,cítrico,12
tropical,panadería,12
tacto,complejidad,12
cepa,nariz,12
salino,ajustada,12
rcp,sutilmente,12
roble,mineralidad,12
cepa,pajizo,12
luminoso,acidez,12
campo,fresco,12
amargor,madera,12
amargor,gustar,12
acidez,metro,12
dorado,separado,12
nueva,magnífico,12
aroma,extraordinario,12
estupendo,mantener,12
estupendo,extraordinario,12
fudre,recomendable,12
tropical,calidad,12
pazo,año,12
nariz,familia,12
nariz,tratar,12
nueva,marcada,12
suave,típico,12
afrutado,gusto,12
vegetal,ahumado,12
separado,elaborado,12
suave,viña,12
vegetal,dulce,12
seco,bota,12
rojo,cariñena,12
entrada,abundante,12
entrada,ácido,12
ver,frío,12
ver,estupendo,12
toque,personalidad,12
vez,encantar,12
color,total,12
vegetal,frutal,12
toque,hecho,12
verdejo,dulzón,12
blanca,expectativa,12
salino,madera,12
biodinámico,amarillo,12
biodinámico,cítrico,12
anterior,gusto,12
amargor,albaricoque,12
entrada,plano,12
viura,anisado,12
viura,complejidad,12
vez,producción,12
mineral,sauvignon,12
gracia,final,12
gracia,ver,12
ver,potente,12
especiado,agradable,12
verdejo,cuatro,12
vez,trabajo,12
persistencia,sápido,12
dorado,encantar,12
graso,tono,12
bodega,frío,12
potencial,amarillo,12
potencial,barrica,12
tacto,real,12
nueva,paladar,12
depósito,baja,12
suave,domingo,12
verdejo,raya,12
verdejo,grupo,12
